"縣市名稱","行政區域"
"嘉義縣","民雄鄉三興村"
"嘉義縣","民雄鄉東興村"
"嘉義縣","民雄鄉鎮北村"
"嘉義縣","民雄鄉興中村"
"嘉義縣","民雄鄉興南村"
"嘉義縣","民雄鄉福興村"
"嘉義縣","民雄鄉文隆村"
"嘉義縣","民雄鄉山中村"
"嘉義縣","民雄鄉中央村"
"嘉義縣","民雄鄉北斗村"
"嘉義縣","民雄鄉双福村"
"嘉義縣","民雄鄉大崎村"
"嘉義縣","民雄鄉秀林村"
"嘉義縣","民雄鄉松山村"
"嘉義縣","民雄鄉金興村"
"嘉義縣","民雄鄉福樂村"
"嘉義縣","溪口鄉溪東村"
"嘉義縣","溪口鄉溪西村"
"嘉義縣","溪口鄉溪北村"
"嘉義縣","溪口鄉游東村"
"嘉義縣","溪口鄉游西村"
"嘉義縣","溪口鄉柴林村"
"嘉義縣","溪口鄉林腳村"
"嘉義縣","溪口鄉美南村"
"嘉義縣","溪口鄉美北村"
"嘉義縣","溪口鄉本厝村"
"嘉義縣","溪口鄉柳溝村"
"嘉義縣","溪口鄉疊溪村"
"嘉義縣","溪口鄉妙崙村"
"嘉義縣","溪口鄉坪頂村"
"嘉義縣","新港鄉宮前村"
"嘉義縣","新港鄉宮後村"
"嘉義縣","新港鄉大興村"
"嘉義縣","新港鄉福德村"
"嘉義縣","新港鄉古民村"
"嘉義縣","新港鄉中庄村"
"嘉義縣","新港鄉大潭村"
"嘉義縣","新港鄉西庄村"
"嘉義縣","新港鄉埤子村"
"嘉義縣","新港鄉南崙村"
"嘉義縣","新港鄉北崙村"
"嘉義縣","新港鄉海瀛村"
"嘉義縣","新港鄉月眉村"
"嘉義縣","新港鄉月潭村"
"嘉義縣","新港鄉溪北村"
"嘉義縣","新港鄉三間村"
"嘉義縣","新港鄉中洋村"
"嘉義縣","新港鄉菜公村"
"嘉義縣","新港鄉安和村"
"嘉義縣","新港鄉潭大村"
"嘉義縣","新港鄉南港村"
"嘉義縣","新港鄉板頭村"
"嘉義縣","新港鄉共和村"
"嘉義縣","六腳鄉蒜頭村"
"嘉義縣","六腳鄉蒜東村"
"嘉義縣","六腳鄉蒜南村"
"嘉義縣","六腳鄉工廠村"
"嘉義縣","六腳鄉灣南村"
"嘉義縣","六腳鄉灣北村"
"嘉義縣","六腳鄉雙涵村"
"嘉義縣","六腳鄉塗師村"
"嘉義縣","六腳鄉三義村"
"嘉義縣","六腳鄉港美村"
"嘉義縣","六腳鄉豐美村"
"嘉義縣","六腳鄉六斗村"
"嘉義縣","六腳鄉崙陽村"
"嘉義縣","六腳鄉蘇厝村"
"嘉義縣","六腳鄉竹本村"
"嘉義縣","六腳鄉永賢村"
"嘉義縣","六腳鄉魚寮村"
"嘉義縣","六腳鄉潭墘村"
"嘉義縣","六腳鄉正義村"
"嘉義縣","六腳鄉溪厝村"
"嘉義縣","六腳鄉六腳村"
"嘉義縣","六腳鄉六南村"
"嘉義縣","六腳鄉崩山村"
"嘉義縣","六腳鄉古林村"
"嘉義縣","六腳鄉更寮村"
"嘉義縣","東石鄉東石村"
"嘉義縣","東石鄉猿樹村"
"嘉義縣","東石鄉型厝村"
"嘉義縣","東石鄉塭港村"
"嘉義縣","東石鄉三家村"
"嘉義縣","東石鄉永屯村"
"嘉義縣","東石鄉海埔村"
"嘉義縣","東石鄉龍港村"
"嘉義縣","東石鄉副瀨村"
"嘉義縣","東石鄉下揖村"
"嘉義縣","東石鄉頂揖村"
"嘉義縣","東石鄉溪下村"
"嘉義縣","東石鄉港墘村"
"嘉義縣","東石鄉蔦松村"
"嘉義縣","東石鄉圍潭村"
"嘉義縣","東石鄉洲仔村"
"嘉義縣","東石鄉東崙村"
"嘉義縣","東石鄉西崙村"
"嘉義縣","東石鄉塭仔村"
"嘉義縣","東石鄉網寮村"
"嘉義縣","東石鄉掌潭村"
"嘉義縣","東石鄉港口村"
"嘉義縣","東石鄉鰲鼓村"
"嘉義縣","義竹鄉岸腳村"
"嘉義縣","義竹鄉義竹村"
"嘉義縣","義竹鄉六桂村"
"嘉義縣","義竹鄉仁里村"
"嘉義縣","義竹鄉傳芳村"
"嘉義縣","義竹鄉頭竹村"
"嘉義縣","義竹鄉五厝村"
"嘉義縣","義竹鄉中平村"
"嘉義縣","義竹鄉埤前村"
"嘉義縣","義竹鄉平溪村"
"嘉義縣","義竹鄉後鎮村"
"嘉義縣","義竹鄉北華村"
"嘉義縣","義竹鄉新店村"
"嘉義縣","義竹鄉東過村"
"嘉義縣","義竹鄉西過村"
"嘉義縣","義竹鄉官和村"
"嘉義縣","義竹鄉官順村"
"嘉義縣","義竹鄉新富村"
"嘉義縣","義竹鄉東光村"
"嘉義縣","義竹鄉東榮村"
"嘉義縣","義竹鄉龍蛟村"
"嘉義縣","義竹鄉溪洲村"
"嘉義縣","鹿草鄉後寮村"
"嘉義縣","鹿草鄉鹿東村"
"嘉義縣","鹿草鄉鹿草村"
"嘉義縣","鹿草鄉西井村"
"嘉義縣","鹿草鄉豊稠村"
"嘉義縣","鹿草鄉重寮村"
"嘉義縣","鹿草鄉施家村"
"嘉義縣","鹿草鄉下潭村"
"嘉義縣","鹿草鄉光潭村"
"嘉義縣","鹿草鄉碧潭村"
"嘉義縣","鹿草鄉松竹村"
"嘉義縣","鹿草鄉竹山村"
"嘉義縣","鹿草鄉後堀村"
"嘉義縣","鹿草鄉三角村"
"嘉義縣","鹿草鄉下麻村"
"嘉義縣","水上鄉水上村"
"嘉義縣","水上鄉水頭村"
"嘉義縣","水上鄉大堀村"
"嘉義縣","水上鄉大崙村"
"嘉義縣","水上鄉塗溝村"
"嘉義縣","水上鄉粗溪村"
"嘉義縣","水上鄉下寮村"
"嘉義縣","水上鄉三和村"
"嘉義縣","水上鄉回歸村"
"嘉義縣","水上鄉三鎮村"
"嘉義縣","水上鄉靖和村"
"嘉義縣","水上鄉南和村"
"嘉義縣","水上鄉龍德村"
"嘉義縣","水上鄉溪洲村"
"嘉義縣","水上鄉柳林村"
"嘉義縣","水上鄉柳鄉村"
"嘉義縣","水上鄉柳新村"
"嘉義縣","水上鄉寬士村"
"嘉義縣","水上鄉民生村"
"嘉義縣","水上鄉忠和村"
"嘉義縣","水上鄉中庄村"
"嘉義縣","水上鄉南鄉村"
"嘉義縣","水上鄉三界村"
"嘉義縣","水上鄉國姓村"
"嘉義縣","水上鄉內溪村"
"嘉義縣","水上鄉義興村"
"嘉義縣","中埔鄉中埔村"
"嘉義縣","中埔鄉塩舘村"
"嘉義縣","中埔鄉龍門村"
"嘉義縣","中埔鄉裕民村"
"嘉義縣","中埔鄉金蘭村"
"嘉義縣","中埔鄉富收村"
"嘉義縣","中埔鄉和睦村"
"嘉義縣","中埔鄉和美村"
"嘉義縣","中埔鄉和興村"
"嘉義縣","中埔鄉隆興村"
"嘉義縣","中埔鄉義仁村"
"嘉義縣","中埔鄉社口村"
"嘉義縣","中埔鄉灣潭村"
"嘉義縣","中埔鄉石硦村"
"嘉義縣","中埔鄉頂埔村"
"嘉義縣","中埔鄉同仁村"
"嘉義縣","中埔鄉瑞豐村"
"嘉義縣","中埔鄉沄水村"
"嘉義縣","中埔鄉三層村"
"嘉義縣","中埔鄉深坑村"
"嘉義縣","中埔鄉東興村"
"嘉義縣","中埔鄉中崙村"
"嘉義縣","竹崎鄉竹崎村"
"嘉義縣","竹崎鄉和平村"
"嘉義縣","竹崎鄉坑頭村"
"嘉義縣","竹崎鄉沙坑村"
"嘉義縣","竹崎鄉獅埜村"
"嘉義縣","竹崎鄉義和村"
"嘉義縣","竹崎鄉義仁村"
"嘉義縣","竹崎鄉灣橋村"
"嘉義縣","竹崎鄉鹿滿村"
"嘉義縣","竹崎鄉紫雲村"
"嘉義縣","竹崎鄉內埔村"
"嘉義縣","竹崎鄉昇平村"
"嘉義縣","竹崎鄉白杞村"
"嘉義縣","竹崎鄉桃源村"
"嘉義縣","竹崎鄉塘興村"
"嘉義縣","竹崎鄉義隆村"
"嘉義縣","竹崎鄉龍山村"
"嘉義縣","竹崎鄉文峯村"
"嘉義縣","竹崎鄉金獅村"
"嘉義縣","竹崎鄉復金村"
"嘉義縣","竹崎鄉緞繻村"
"嘉義縣","竹崎鄉仁壽村"
"嘉義縣","竹崎鄉中和村"
"嘉義縣","竹崎鄉光華村"
"嘉義縣","梅山鄉梅東村"
"嘉義縣","梅山鄉梅南村"
"嘉義縣","梅山鄉過山村"
"嘉義縣","梅山鄉梅北村"
"嘉義縣","梅山鄉圳南村"
"嘉義縣","梅山鄉永興村"
"嘉義縣","梅山鄉半天村"
"嘉義縣","梅山鄉圳北村"
"嘉義縣","梅山鄉大南村"
"嘉義縣","梅山鄉双溪村"
"嘉義縣","梅山鄉安靖村"
"嘉義縣","梅山鄉太平村"
"嘉義縣","梅山鄉碧湖村"
"嘉義縣","梅山鄉太興村"
"嘉義縣","梅山鄉瑞峯村"
"嘉義縣","梅山鄉瑞里村"
"嘉義縣","梅山鄉太和村"
"嘉義縣","梅山鄉龍眼村"
"嘉義縣","番路鄉江西村"
"嘉義縣","番路鄉內甕村"
"嘉義縣","番路鄉新福村"
"嘉義縣","番路鄉下坑村"
"嘉義縣","番路鄉番路村"
"嘉義縣","番路鄉民和村"
"嘉義縣","番路鄉觸口村"
"嘉義縣","番路鄉大湖村"
"嘉義縣","番路鄉公田村"
"嘉義縣","番路鄉公興村"
"嘉義縣","番路鄉草山村"
"嘉義縣","大埔鄉大埔村"
"嘉義縣","大埔鄉和平村"
"嘉義縣","大埔鄉永樂村"
"嘉義縣","大埔鄉茄苳村"
"嘉義縣","大埔鄉西興村"
"嘉義縣","阿里山鄉中山村"
"嘉義縣","阿里山鄉中正村"
"嘉義縣","阿里山鄉香林村"
"嘉義縣","阿里山鄉十字村"
"嘉義縣","阿里山鄉來吉村"
"嘉義縣","阿里山鄉豐山村"
"嘉義縣","阿里山鄉達邦村"
"嘉義縣","阿里山鄉樂野村"
"嘉義縣","阿里山鄉里佳村"
"嘉義縣","阿里山鄉山美村"
"嘉義縣","阿里山鄉新美村"
"嘉義縣","阿里山鄉茶山村"
"新竹市","東區南門里"
"新竹市","東區福德里"
"新竹市","東區南市里"
"新竹市","東區關帝里"
"新竹市","東區東門里"
"新竹市","東區榮光里"
"新竹市","東區成功里"
"新竹市","東區下竹里"
"新竹市","東區竹蓮里"
"新竹市","東區寺前里"
"新竹市","東區育賢里"
"新竹市","東區中正里"
"新竹市","東區公園里"
"新竹市","東區頂竹里"
"新竹市","東區南大里"
"新竹市","東區振興里"
"新竹市","東區親仁里"
"新竹市","東區文華里"
"新竹市","東區復中里"
"新竹市","東區三民里"
"新竹市","東區東園里"
"新竹市","東區東勢里"
"新竹市","東區光復里"
"新竹市","東區豐功里"
"新竹市","東區武功里"
"新竹市","東區綠水里"
"新竹市","東區東山里"
"新竹市","東區光鎮里"
"新竹市","東區新興里"
"新竹市","東區柴橋里"
"新竹市","東區高峰里"
"新竹市","東區仙宮里"
"新竹市","東區光明里"
"新竹市","東區立功里"
"新竹市","東區軍功里"
"新竹市","東區建功里"
"新竹市","東區前溪里"
"新竹市","東區水源里"
"新竹市","東區千甲里"
"新竹市","東區埔頂里"
"新竹市","東區龍山里"
"新竹市","東區新莊里"
"新竹市","東區仙水里"
"新竹市","東區金山里"
"新竹市","東區關東里"
"新竹市","東區科園里"
"新竹市","東區建華里"
"新竹市","東區新光里"
"新竹市","東區復興里"
"新竹市","東區錦華里"
"新竹市","東區湖濱里"
"新竹市","東區明湖里"
"新竹市","東區關新里"
"新竹市","北區西門里"
"新竹市","北區仁德里"
"新竹市","北區潛園里"
"新竹市","北區中央里"
"新竹市","北區崇禮里"
"新竹市","北區石坊里"
"新竹市","北區興南里"
"新竹市","北區北門里"
"新竹市","北區中興里"
"新竹市","北區大同里"
"新竹市","北區中山里"
"新竹市","北區長和里"
"新竹市","北區新民里"
"新竹市","北區民富里"
"新竹市","北區水田里"
"新竹市","北區文雅里"
"新竹市","北區光田里"
"新竹市","北區士林里"
"新竹市","北區福林里"
"新竹市","北區古賢里"
"新竹市","北區湳雅里"
"新竹市","北區舊社里"
"新竹市","北區武陵里"
"新竹市","北區南寮里"
"新竹市","北區舊港里"
"新竹市","北區康樂里"
"新竹市","北區港北里"
"新竹市","北區中寮里"
"新竹市","北區海濱里"
"新竹市","北區客雅里"
"新竹市","北區育英里"
"新竹市","北區曲溪里"
"新竹市","北區西雅里"
"新竹市","北區南勢里"
"新竹市","北區大鵬里"
"新竹市","北區境福里"
"新竹市","北區磐石里"
"新竹市","北區新雅里"
"新竹市","北區光華里"
"新竹市","北區金華里"
"新竹市","北區金竹里"
"新竹市","北區湳中里"
"新竹市","北區金雅里"
"新竹市","北區台溪里"
"新竹市","北區中雅里"
"新竹市","香山區港南里"
"新竹市","香山區虎山里"
"新竹市","香山區虎林里"
"新竹市","香山區浸水里"
"新竹市","香山區樹下里"
"新竹市","香山區埔前里"
"新竹市","香山區中埔里"
"新竹市","香山區牛埔里"
"新竹市","香山區頂埔里"
"新竹市","香山區東香里"
"新竹市","香山區香村里"
"新竹市","香山區香山里"
"新竹市","香山區大庄里"
"新竹市","香山區美山里"
"新竹市","香山區朝山里"
"新竹市","香山區海山里"
"新竹市","香山區茄苳里"
"新竹市","香山區大湖里"
"新竹市","香山區南隘里"
"新竹市","香山區中隘里"
"新竹市","香山區內湖里"
"新竹市","香山區鹽水里"
"新竹市","香山區南港里"
"新竹市","香山區頂福里"
"新竹縣","竹北市斗崙里"
"新竹縣","竹北市鹿場里"
"新竹縣","竹北市東平里"
"新竹縣","竹北市中興里"
"新竹縣","竹北市隘口里"
"新竹縣","竹北市東海里"
"新竹縣","竹北市竹北里"
"新竹縣","竹北市竹仁里"
"新竹縣","竹北市竹義里"
"新竹縣","竹北市泰和里"
"新竹縣","竹北市新社里"
"新竹縣","竹北市聯興里"
"新竹縣","竹北市麻園里"
"新竹縣","竹北市溪州里"
"新竹縣","竹北市白地里"
"新竹縣","竹北市新港里"
"新竹縣","竹北市大義里"
"新竹縣","竹北市崇義里"
"新竹縣","竹北市大眉里"
"新竹縣","竹北市尚義里"
"新竹縣","竹北市十興里"
"新竹縣","竹北市新國里"
"新竹縣","竹北市新庄里"
"新竹縣","竹北市北崙里"
"新竹縣","竹北市新崙里"
"新竹縣","竹北市福德里"
"新竹縣","竹北市東興里"
"新竹縣","竹北市北興里"
"新竹縣","竹北市興安里"
"新竹縣","竹北市文化里"
"新竹縣","竹東鎮上坪里"
"新竹縣","竹東鎮瑞峰里"
"新竹縣","竹東鎮軟橋里"
"新竹縣","竹東鎮員崠里"
"新竹縣","竹東鎮東寧里"
"新竹縣","竹東鎮上舘里"
"新竹縣","竹東鎮大鄉里"
"新竹縣","竹東鎮東華里"
"新竹縣","竹東鎮商華里"
"新竹縣","竹東鎮竹東里"
"新竹縣","竹東鎮榮樂里"
"新竹縣","竹東鎮鷄林里"
"新竹縣","竹東鎮仁愛里"
"新竹縣","竹東鎮五豐里"
"新竹縣","竹東鎮三重里"
"新竹縣","竹東鎮頭重里"
"新竹縣","竹東鎮員山里"
"新竹縣","竹東鎮柯湖里"
"新竹縣","竹東鎮二重里"
"新竹縣","竹東鎮中山里"
"新竹縣","竹東鎮中正里"
"新竹縣","竹東鎮南華里"
"新竹縣","竹東鎮榮華里"
"新竹縣","竹東鎮忠孝里"
"新竹縣","竹東鎮陸豐里"
"新竹縣","新埔鎮內立里"
"新竹縣","新埔鎮寶石里"
"新竹縣","新埔鎮文山里"
"新竹縣","新埔鎮五埔里"
"新竹縣","新埔鎮四座里"
"新竹縣","新埔鎮旱坑里"
"新竹縣","新埔鎮田新里"
"新竹縣","新埔鎮新埔里"
"新竹縣","新埔鎮新生里"
"新竹縣","新埔鎮新民里"
"新竹縣","新埔鎮上寮里"
"新竹縣","新埔鎮下寮里"
"新竹縣","新埔鎮南平里"
"新竹縣","新埔鎮北平里"
"新竹縣","新埔鎮巨埔里"
"新竹縣","新埔鎮照門里"
"新竹縣","新埔鎮清水里"
"新竹縣","新埔鎮鹿鳴里"
"新竹縣","新埔鎮新北里"
"新竹縣","關西鎮東興里"
"新竹縣","關西鎮西安里"
"新竹縣","關西鎮南雄里"
"新竹縣","關西鎮北斗里"
"新竹縣","關西鎮仁安里"
"新竹縣","關西鎮北山里"
"新竹縣","關西鎮南山里"
"新竹縣","關西鎮東安里"
"新竹縣","關西鎮東光里"
"新竹縣","關西鎮新富里"
"新竹縣","關西鎮金山里"
"新竹縣","關西鎮錦山里"
"新竹縣","關西鎮玉山里"
"新竹縣","關西鎮大同里"
"新竹縣","關西鎮石光里"
"新竹縣","關西鎮上林里"
"新竹縣","關西鎮新力里"
"新竹縣","關西鎮南和里"
"新竹縣","關西鎮東山里"
"新竹縣","關西鎮南新里"
"新竹縣","關西鎮東平里"
"新竹縣","湖口鄉孝勢村"
"新竹縣","湖口鄉仁勢村"
"新竹縣","湖口鄉愛勢村"
"新竹縣","湖口鄉信勢村"
"新竹縣","湖口鄉中勢村"
"新竹縣","湖口鄉德盛村"
"新竹縣","湖口鄉和興村"
"新竹縣","湖口鄉長嶺村"
"新竹縣","湖口鄉長安村"
"新竹縣","湖口鄉湖口村"
"新竹縣","湖口鄉湖鏡村"
"新竹縣","湖口鄉湖南村"
"新竹縣","湖口鄉波羅村"
"新竹縣","湖口鄉鳳凰村"
"新竹縣","湖口鄉鳳山村"
"新竹縣","湖口鄉中興村"
"新竹縣","湖口鄉信義村"
"新竹縣","湖口鄉中正村"
"新竹縣","湖口鄉東興村"
"新竹縣","湖口鄉勝利村"
"新竹縣","新豐鄉福興村"
"新竹縣","新豐鄉後湖村"
"新竹縣","新豐鄉青埔村"
"新竹縣","新豐鄉埔和村"
"新竹縣","新豐鄉瑞興村"
"新竹縣","新豐鄉坡頭村"
"新竹縣","新豐鄉中崙村"
"新竹縣","新豐鄉重興村"
"新竹縣","新豐鄉新豐村"
"新竹縣","新豐鄉員山村"
"新竹縣","新豐鄉松林村"
"新竹縣","新豐鄉上坑村"
"新竹縣","新豐鄉鳳坑村"
"新竹縣","新豐鄉忠孝村"
"新竹縣","新豐鄉山崎村"
"新竹縣","新豐鄉松柏村"
"新竹縣","新豐鄉崎頂村"
"新竹縣","芎林鄉五龍村"
"新竹縣","芎林鄉華龍村"
"新竹縣","芎林鄉秀湖村"
"新竹縣","芎林鄉永興村"
"新竹縣","芎林鄉石潭村"
"新竹縣","芎林鄉新鳳村"
"新竹縣","芎林鄉中坑村"
"新竹縣","芎林鄉水坑村"
"新竹縣","芎林鄉文林村"
"新竹縣","芎林鄉芎林村"
"新竹縣","芎林鄉上山村"
"新竹縣","芎林鄉下山村"
"新竹縣","橫山鄉橫山村"
"新竹縣","橫山鄉田寮村"
"新竹縣","橫山鄉南昌村"
"新竹縣","橫山鄉豐鄉村"
"新竹縣","橫山鄉豐田村"
"新竹縣","橫山鄉內灣村"
"新竹縣","橫山鄉福興村"
"新竹縣","橫山鄉沙坑村"
"新竹縣","橫山鄉新興村"
"新竹縣","橫山鄉大肚村"
"新竹縣","橫山鄉力行村"
"新竹縣","北埔鄉北埔村"
"新竹縣","北埔鄉南興村"
"新竹縣","北埔鄉埔尾村"
"新竹縣","北埔鄉水磜村"
"新竹縣","北埔鄉南埔村"
"新竹縣","北埔鄉大林村"
"新竹縣","北埔鄉大湖村"
"新竹縣","北埔鄉南坑村"
"新竹縣","北埔鄉外坪村"
"新竹縣","寶山鄉雙溪村"
"新竹縣","寶山鄉大崎村"
"新竹縣","寶山鄉三峰村"
"新竹縣","寶山鄉新城村"
"新竹縣","寶山鄉深井村"
"新竹縣","寶山鄉寶斗村"
"新竹縣","寶山鄉山湖村"
"新竹縣","寶山鄉寶山村"
"新竹縣","寶山鄉油田村"
"新竹縣","寶山鄉雙新村"
"新竹縣","峨眉鄉峨眉村"
"新竹縣","峨眉鄉中盛村"
"新竹縣","峨眉鄉石井村"
"新竹縣","峨眉鄉富興村"
"新竹縣","峨眉鄉七星村"
"新竹縣","峨眉鄉湖光村"
"新竹縣","尖石鄉義興村"
"新竹縣","尖石鄉嘉樂村"
"新竹縣","尖石鄉新樂村"
"新竹縣","尖石鄉梅花村"
"新竹縣","尖石鄉錦屏村"
"新竹縣","尖石鄉玉峰村"
"新竹縣","尖石鄉秀巒村"
"新竹縣","五峰鄉大隘村"
"新竹縣","五峰鄉花園村"
"新竹縣","五峰鄉竹林村"
"新竹縣","五峰鄉桃山村"
"花蓮縣","花蓮市民立里"
"花蓮縣","花蓮市民運里"
"花蓮縣","花蓮市民族里"
"花蓮縣","花蓮市主信里"
"花蓮縣","花蓮市主睦里"
"花蓮縣","花蓮市主和里"
"花蓮縣","花蓮市國威里"
"花蓮縣","花蓮市國風里"
"花蓮縣","花蓮市民德里"
"花蓮縣","花蓮市民意里"
"花蓮縣","花蓮市民治里"
"花蓮縣","花蓮市主義里"
"花蓮縣","花蓮市主工里"
"花蓮縣","花蓮市主農里"
"花蓮縣","花蓮市國治里"
"花蓮縣","花蓮市國富里"
"花蓮縣","花蓮市民政里"
"花蓮縣","花蓮市民勤里"
"花蓮縣","花蓮市民生里"
"花蓮縣","花蓮市主商里"
"花蓮縣","花蓮市主學里"
"花蓮縣","花蓮市國光里"
"花蓮縣","花蓮市國聯里"
"花蓮縣","花蓮市國強里"
"花蓮縣","花蓮市民心里"
"花蓮縣","花蓮市民樂里"
"花蓮縣","花蓮市民主里"
"花蓮縣","花蓮市主勤里"
"花蓮縣","花蓮市主力里"
"花蓮縣","花蓮市國安里"
"花蓮縣","花蓮市國魂里"
"花蓮縣","花蓮市國慶里"
"花蓮縣","花蓮市民享里"
"花蓮縣","花蓮市民有里"
"花蓮縣","花蓮市民權里"
"花蓮縣","花蓮市主計里"
